,Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
1439097,1920005,171v8Hxf,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-120,1,EquationAnswer,56:38.0,56:39.0,56:39.0,56:39.0,1,1,,1,0,0,1,Calculate_part_in_proportion_with_fractions,3
1439109,1920017,171v8Hxf,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-136,1,EquationAnswer,57:38.0,57:39.0,57:52.0,57:52.0,13.5,,13.5,0,1,0,1,Calculate_total_in_proportion_with_fractions,4
1439121,1920029,171v8Hxf,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,58:47.0,59:00.0,59:00.0,59:00.0,13,13,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
1439133,1920041,171v8Hxf,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-068,1,EquationAnswer,00:56.0,00:58.0,00:58.0,00:58.0,2,2,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
1439146,1920054,171v8Hxf,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-035,1,EquationAnswer,02:22.0,02:24.0,02:24.0,02:24.0,2,2,,1,0,0,1,Calculate_part_in_proportion_with_fractions,4
1440998,1922622,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,49:21.0,49:26.0,49:26.0,49:26.0,5,5,,1,0,0,1,Calculate_unit_rate,1
1441008,1922632,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,49:46.0,49:55.0,,51:18.0,17,,17,0,3,1,0,Calculate_unit_rate,2
1441009,1922633,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,2,SimplifiedNumeratorQuantity2,52:21.0,53:07.0,53:27.0,53:27.0,66,,66,0,1,0,1,Calculate_unit_rate,3
1441016,1922640,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-111,1,SimplifiedNumeratorQuantity1,54:31.0,54:41.0,54:41.0,54:41.0,10,10,,1,0,0,1,Calculate_unit_rate,4
1441024,1922648,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-111,1,SimplifiedNumeratorQuantity2,54:56.0,55:00.0,55:00.0,55:00.0,4,4,,1,0,0,1,Calculate_unit_rate,5
1441039,1922663,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-085,1,SimplifiedNumeratorQuantity1,56:17.0,56:19.0,57:00.0,57:00.0,15.5,,15.5,0,1,0,1,Calculate_unit_rate,6
1441041,1922665,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-085,1,SimplifiedNumeratorQuantity2,57:00.0,57:03.0,57:03.0,57:03.0,3,3,,1,0,0,1,Calculate_unit_rate,7
1441056,1922680,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,59:25.0,59:30.0,59:36.0,59:36.0,11,,11,0,1,0,1,Calculate_part_in_proportion_with_fractions,1
1441068,1922692,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-170,1,EquationAnswer,02:32.0,02:36.0,02:36.0,02:36.0,4,4,,1,0,0,1,Calculate_part_in_proportion_with_fractions,2
1441081,1922705,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-119,1,EquationAnswer,06:48.0,06:52.0,07:30.0,07:30.0,23,,23,0,4,1,1,Calculate_total_in_proportion_with_fractions,1
1441093,1922717,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-102,1,EquationAnswer,09:24.0,09:26.0,09:30.0,09:30.0,6,,6,0,1,0,1,Calculate_part_in_proportion_with_fractions,3
1441105,1922729,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-019,1,EquationAnswer,10:16.0,10:18.0,10:40.0,10:40.0,24,,24,0,1,0,1,Calculate_total_in_proportion_with_fractions,2
1441117,1922741,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-058,1,EquationAnswer,11:56.0,11:57.0,11:57.0,11:57.0,1,1,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1441129,1922753,2480pqyyp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-087,1,EquationAnswer,13:23.0,13:25.0,13:30.0,13:30.0,7,,7,0,1,0,1,Calculate_part_in_proportion_with_fractions,4
1442006,1924129,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-043,1,RationalNumberline1,40:57.0,41:04.0,41:39.0,41:39.0,42,,42,0,10,3,1,Plot_terminating_proper_fraction,1
1442012,1924135,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-244,1,RationalNumberline1,46:48.0,46:58.0,46:58.0,46:58.0,10,10,,1,0,0,1,Plot_terminating_proper_fraction,2
1442015,1924138,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-299,1,RationalNumberline1,48:06.0,48:17.0,48:17.0,48:17.0,11,11,,1,0,0,1,Plot_whole_number,1
1442020,1924143,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-160,1,RationalNumberline1,49:15.0,49:27.0,50:13.0,50:13.0,57.999,,57.999,0,6,2,1,Plot_non-terminating_improper_fraction,1
1442022,1924145,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-221,1,RationalNumberline1,50:30.0,50:44.0,50:47.0,50:47.0,17,,17,0,1,0,1,Plot_non-terminating_improper_fraction,2
1442023,1924146,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-207,1,RationalNumberline1,50:51.0,51:05.0,51:05.0,51:05.0,14,14,,1,0,0,1,Plot_pi,1
1442024,1924147,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-059,1,RationalNumberline1,51:11.0,52:04.0,52:11.0,52:11.0,60,,60,0,2,1,1,Plot_imperfect_radical,1
1442027,1924150,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-212,1,RationalNumberline1,52:52.0,53:08.0,53:08.0,53:08.0,16,16,,1,0,0,1,Plot_imperfect_radical,2
1442029,1924152,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-280,1,RationalNumberline1,53:24.0,53:36.0,53:36.0,53:36.0,12,12,,1,0,0,1,Plot_decimal_thousandths,1
1442031,1924154,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-106,1,RationalNumberline1,53:57.0,54:08.0,54:08.0,54:08.0,11,11,,1,0,0,1,Plot_whole_number,2
1442035,1924158,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-101,1,RationalNumberline1,11:48.0,12:05.0,12:08.0,12:08.0,20,,20,0,1,0,1,Plot_non-terminating_improper_fraction,3
1442037,1924160,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-003,1,RationalNumberline1,12:32.0,13:02.0,13:02.0,13:02.0,30,30,,1,0,0,1,Plot_terminating_proper_fraction,3
1442038,1924161,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-283,1,RationalNumberline1,13:08.0,13:26.0,13:27.0,13:27.0,19,,19,0,1,0,1,Plot_non-terminating_improper_fraction,4
1442040,1924163,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-100,1,RationalNumberline1,13:42.0,14:01.0,14:01.0,14:01.0,19,19,,1,0,0,1,Plot_non-terminating_improper_fraction,5
1442046,1924169,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-273,1,RationalNumberline1,16:00.0,16:31.0,16:32.0,16:32.0,32,,32,0,1,0,1,Plot_imperfect_radical,3
1442047,1924170,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-032,1,RationalNumberline1,16:36.0,16:50.0,17:31.0,17:31.0,55,,55,0,4,1,1,Plot_imperfect_radical,4
1442048,1924171,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-089,1,RationalNumberline1,17:34.0,17:48.0,17:54.0,17:54.0,20,,20,0,2,0,1,Plot_imperfect_radical,5
1442049,1924172,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-041,1,RationalNumberline1,18:00.0,18:13.0,18:13.0,18:13.0,13,13,,1,0,0,1,Plot_imperfect_radical,6
1442050,1924173,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-254,1,RationalNumberline1,18:17.0,18:32.0,18:32.0,18:32.0,15,15,,1,0,0,1,Plot_pi,2
1442051,1924174,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-262,1,RationalNumberline1,18:35.0,18:43.0,18:43.0,18:43.0,8,8,,1,0,0,1,Plot_decimal_thousandths,2
1442054,1924177,2480pqyyp,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-293,1,RationalNumberline1,19:10.0,19:24.0,19:25.0,19:25.0,15,,15,0,1,0,1,Plot_non-terminating_improper_fraction,6
1443346,1926086,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,56:47.0,56:50.0,56:50.0,56:50.0,3,3,,1,0,0,1,Calculate_unit_rate,1
1443352,1926092,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,57:06.0,57:11.0,57:38.0,57:38.0,32,,32,0,1,0,1,Calculate_unit_rate,2
1443361,1926101,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-137,1,SimplifiedNumeratorQuantity1,59:03.0,59:05.0,59:39.0,59:39.0,36,,36,0,1,0,1,Calculate_unit_rate,3
1443369,1926109,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-137,1,SimplifiedNumeratorQuantity2,00:00.0,00:07.0,00:07.0,00:07.0,7,7,,1,0,0,1,Calculate_unit_rate,4
1443378,1926118,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-062,1,SimplifiedNumeratorQuantity1,00:47.0,00:51.0,00:51.0,00:51.0,4,4,,1,0,0,1,Calculate_unit_rate,5
1443386,1926126,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-062,1,SimplifiedNumeratorQuantity2,01:13.0,01:23.0,01:23.0,01:23.0,10,10,,1,0,0,1,Calculate_unit_rate,6
1443401,1926141,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,04:02.0,04:16.0,04:16.0,04:16.0,14,14,,1,0,0,1,Calculate_part_in_proportion_with_fractions,1
1443414,1926154,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-022,1,EquationAnswer,05:32.0,05:34.0,05:34.0,05:34.0,2,2,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1443427,1926167,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-128,1,EquationAnswer,07:46.0,07:50.0,07:50.0,07:50.0,4,4,,1,0,0,1,Calculate_part_in_proportion_with_fractions,2
1443440,1926180,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-166,1,EquationAnswer,09:16.0,09:18.0,09:18.0,09:18.0,2,2,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
1443452,1926192,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-150,1,EquationAnswer,10:38.0,10:41.0,10:41.0,10:41.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,3
1443464,1926204,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-041,1,EquationAnswer,12:38.0,12:45.0,13:01.0,13:01.0,11,,11,0,1,0,1,Calculate_total_in_proportion_with_fractions,3
1443476,1926216,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-080,1,EquationAnswer,14:02.0,14:11.0,14:11.0,14:11.0,9,9,,1,0,0,1,Calculate_part_in_proportion_with_fractions,4
1443488,1926228,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-146,1,EquationAnswer,15:13.0,15:15.0,15:15.0,15:15.0,2,2,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1443502,1926242,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-156,1,EquationAnswer,44:11.0,44:34.0,45:34.0,45:34.0,32,,32,0,1,0,1,Calculate_part_in_proportion_with_fractions,5
1443514,1926254,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-039,1,EquationAnswer,46:44.0,46:48.0,46:48.0,46:48.0,4,4,,1,0,0,1,Calculate_part_in_proportion_with_fractions,6
1443526,1926266,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-194,1,EquationAnswer,47:51.0,47:56.0,47:56.0,47:56.0,5,5,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
1443538,1926278,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-068,1,EquationAnswer,48:50.0,48:52.0,48:52.0,48:52.0,2,2,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
1443550,1926290,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-035,1,EquationAnswer,49:40.0,49:43.0,49:43.0,49:43.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,7
1443562,1926302,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-116,1,EquationAnswer,50:24.0,50:32.0,50:32.0,50:32.0,8,8,,1,0,0,1,Calculate_part_in_proportion_with_fractions,8
1443574,1926314,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-147,1,EquationAnswer,51:20.0,51:23.0,51:23.0,51:23.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1443586,1926326,2480wql4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-018,1,EquationAnswer,52:26.0,52:29.0,52:29.0,52:29.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
1444960,1928020,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-265,1,RationalNumberline1,40:45.0,40:52.0,40:52.0,40:52.0,7,7,,1,0,0,1,Plot_terminating_proper_fraction,1
1444964,1928024,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-298,1,RationalNumberline1,41:39.0,41:49.0,41:49.0,41:49.0,10,10,,1,0,0,1,Plot_whole_number,1
1444967,1928027,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-156,1,RationalNumberline1,42:23.0,42:31.0,42:36.0,42:36.0,13,,13,0,1,0,1,Plot_pi,1
1444975,1928035,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-256,1,RationalNumberline1,44:35.0,44:48.0,45:18.0,45:18.0,38,,38,0,4,2,1,Plot_imperfect_radical,1
1444977,1928037,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-290,1,RationalNumberline1,45:22.0,45:28.0,45:43.0,45:43.0,15,,15,0,3,1,1,Plot_decimal_thousandths,1
1444978,1928038,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-283,1,RationalNumberline1,45:47.0,46:01.0,46:01.0,46:01.0,14,14,,1,0,0,1,Plot_non-terminating_improper_fraction,1
1444982,1928042,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-137,1,RationalNumberline1,46:49.0,47:20.0,47:42.0,47:42.0,45,,45,0,4,1,1,Plot_imperfect_radical,2
1444985,1928045,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-007,1,RationalNumberline1,48:47.0,49:16.0,49:16.0,49:16.0,29,29,,1,0,0,1,Plot_non-terminating_improper_fraction,2
1444986,1928046,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-143,1,RationalNumberline1,49:20.0,49:30.0,49:30.0,49:30.0,10,10,,1,0,0,1,Plot_terminating_proper_fraction,2
1444988,1928048,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-106,1,RationalNumberline1,49:43.0,49:57.0,49:57.0,49:57.0,14,14,,1,0,0,1,Plot_whole_number,2
1444995,1928055,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-279,1,RationalNumberline1,52:03.0,52:50.0,53:02.0,53:02.0,57,,57,0,3,1,1,Plot_imperfect_radical,3
1444998,1928058,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-184,1,RationalNumberline1,53:37.0,53:50.0,54:16.0,54:16.0,32,,32,0,3,1,1,Plot_imperfect_radical,4
1445001,1928061,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-280,1,RationalNumberline1,54:51.0,55:00.0,55:01.0,55:01.0,10,,10,0,1,0,1,Plot_decimal_thousandths,2
1445002,1928062,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-063,1,RationalNumberline1,12:05.0,12:24.0,12:24.0,12:24.0,19,19,,1,0,0,1,Plot_pi,2
1445006,1928066,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-059,1,RationalNumberline1,12:59.0,13:11.0,13:20.0,13:20.0,19,,19,0,3,1,1,Plot_imperfect_radical,5
1445007,1928067,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-244,1,RationalNumberline1,13:24.0,13:32.0,13:32.0,13:32.0,8,8,,1,0,0,1,Plot_terminating_proper_fraction,3
1445015,1928075,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-212,1,RationalNumberline1,16:54.0,17:21.0,17:21.0,17:21.0,27,27,,1,0,0,1,Plot_imperfect_radical,6
1445016,1928076,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-132,1,RationalNumberline1,17:25.0,17:37.0,17:37.0,17:37.0,12,12,,1,0,0,1,Plot_decimal_thousandths,3
1445019,1928079,2480wql4f,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-117,1,RationalNumberline1,18:16.0,18:35.0,18:44.0,18:44.0,23,,23,0,3,1,1,Plot_non-terminating_improper_fraction,3
1446251,1929602,2480wql4f,"Unit LINEAR-SYSTEMS-SOLVING, Section LINEAR-SYSTEMS-SOLVING-1",M3X+Y=16&Y=X+4,1,Intersection 1 X,29:48.0,29:55.0,29:55.0,29:55.0,7,7,,1,0,0,1,Finding_the_intersection_Mixed,1
1446298,1929649,2480wql4f,"Unit LINEAR-SYSTEMS-SOLVING, Section LINEAR-SYSTEMS-SOLVING-1",GX+4Y=42&-5X+6Y=50,1,Intersection 1 X,41:38.0,41:49.0,41:49.0,41:49.0,11,11,,1,0,0,1,Finding_the_intersection_GLF,1
1446322,1929673,2480wql4f,"Unit LINEAR-SYSTEMS-SOLVING, Section LINEAR-SYSTEMS-SOLVING-2",SY=2X+5&Y=-2X+5,1,Intersection 1 X,35:02.0,35:07.0,35:07.0,35:07.0,5,5,,1,0,0,1,Finding_the_intersection_SIF,1
1446380,1929731,2480wql4f,"Unit LINEAR-SYSTEMS-SOLVING, Section LINEAR-SYSTEMS-SOLVING-2",SY=-100X-500&Y=50X+150,3,Intersection 1 X,32:28.0,32:38.0,39:13.0,39:13.0,93,,93,0,7,2,1,Finding_the_intersection_SIF,2
1446432,1929783,2480wql4f,"Unit LINEAR-SYSTEMS-SOLVING, Section LINEAR-SYSTEMS-SOLVING-2",M4X+5Y=48&Y=3X+2,1,Intersection 1 X,43:37.0,43:41.0,43:41.0,43:41.0,4,4,,1,0,0,1,Finding_the_intersection_Mixed,2
1446465,1929816,2480wql4f,"Unit LINEAR-SYSTEMS-SOLVING, Section LINEAR-SYSTEMS-SOLVING-2",M4X-2Y=8&Y=-2X+5,1,Intersection 1 X,47:15.0,47:25.0,49:11.0,49:11.0,46,,46,0,4,1,1,Finding_the_intersection_Mixed,3
1446522,1929873,2480wql4f,"Unit LINEAR-SYSTEMS-SOLVING, Section LINEAR-SYSTEMS-SOLVING-2",G8X-7Y=51&10X+Y=-15,1,Intersection 1 X,57:57.0,58:11.0,07:53.0,07:53.0,85,,85,0,6,4,1,Finding_the_intersection_GLF,2
1446586,1929937,2480wql4f,"Unit LINEAR-SYSTEMS-SOLVING, Section LINEAR-SYSTEMS-SOLVING-2",G5X+3Y=4.7&2X+6Y=6.2,1,Intersection 1 X,42:59.0,43:21.0,50:13.0,50:13.0,80,,80,0,8,2,1,Finding_the_intersection_GLF,3
1446612,1929963,2480wql4f,"Unit LINEAR-SYSTEMS-SOLVING, Section LINEAR-SYSTEMS-SOLVING-2",G2X+3Y=12&2X-Y=4,2,Intersection 1 X,25:57.0,25:59.0,25:59.0,25:59.0,2,2,,1,0,0,1,Finding_the_intersection_GLF,4
1446630,1929981,2480wql4f,"Unit LINEAR-SYSTEMS-SOLVING, Section LINEAR-SYSTEMS-SOLVING-2",SY=-X&Y=7,1,Intersection 1 X,28:12.0,28:18.0,28:18.0,28:18.0,6,6,,1,0,0,1,Finding_the_intersection_Mixed,4
1446645,1930119,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,42:10.0,42:18.0,42:18.0,42:18.0,8,8,,1,0,0,1,Calculate_unit_rate,1
1446651,1930125,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,42:24.0,42:33.0,43:37.0,43:37.0,55,,55,0,3,1,1,Calculate_unit_rate,2
1446658,1930132,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-096,1,SimplifiedNumeratorQuantity1,44:17.0,44:20.0,44:20.0,44:20.0,3,3,,1,0,0,1,Calculate_unit_rate,3
1446666,1930140,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-096,1,SimplifiedNumeratorQuantity2,44:44.0,44:46.0,44:56.0,44:56.0,12,,12,0,1,0,1,Calculate_unit_rate,4
1446675,1930149,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-108,1,SimplifiedNumeratorQuantity1,45:38.0,45:40.0,45:40.0,45:40.0,2,2,,1,0,0,1,Calculate_unit_rate,5
1446683,1930157,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-108,1,SimplifiedNumeratorQuantity2,45:58.0,46:04.0,46:04.0,46:04.0,6,6,,1,0,0,1,Calculate_unit_rate,6
1446692,1930166,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-119,1,SimplifiedNumeratorQuantity1,46:42.0,46:44.0,46:56.0,46:56.0,14,,14,0,1,0,1,Calculate_unit_rate,7
1446702,1930176,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-119,1,SimplifiedNumeratorQuantity2,47:25.0,47:34.0,47:34.0,47:34.0,9,9,,1,0,0,1,Calculate_unit_rate,8
1446710,1930184,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-102,1,SimplifiedNumeratorQuantity1,48:08.0,48:17.0,48:35.0,48:35.0,26,,26,0,2,0,1,Calculate_unit_rate,9
1446718,1930192,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-102,1,SimplifiedNumeratorQuantity2,48:58.0,49:04.0,49:04.0,49:04.0,6,6,,1,0,0,1,Calculate_unit_rate,10
1446732,1930206,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,52:08.0,52:11.0,52:11.0,52:11.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,1
1446741,1930215,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-066,1,EquationAnswer,54:41.0,54:46.0,55:02.0,55:02.0,21,,21,0,1,0,1,Calculate_total_in_proportion_with_fractions,1
1446757,1930231,2483bdea9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-191,1,EquationAnswer,56:20.0,56:21.0,56:21.0,56:21.0,1,1,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
